Population,NestID,Fband,Year,Attempt,JulianFED,Clutch,MinHatch,Banded,Exp,Exclude,Nage,Mass
KY,514,151101324,1997,2,106,6,4,4,NO,,11,28
KY,514,151101324,1997,2,106,6,4,4,NO,,11,27
KY,514,151101324,1997,2,106,6,4,4,NO,,11,24.5
KY,515,151101324,1997,3,141,5,5,3,NO,,11,24.8
KY,515,151101324,1997,3,141,5,5,3,NO,,11,23
KY,515,151101324,1997,3,141,5,5,3,NO,,11,22
KY,515,151101324,1997,3,141,5,5,3,NO,,11,21
KY,521,151101324,1997,4,189,5,4,3,no,,8,23
KY,521,151101324,1997,4,189,5,4,3,no,,8,23
KY,521,151101324,1997,4,189,5,4,3,no,,8,21
KY,577,153127562,1997,1,91,5,4,4,no,,9,22
KY,577,153127562,1997,1,91,5,4,4,no,,9,21
KY,577,153127562,1997,1,91,5,4,4,no,,9,20
KY,577,153127562,1997,1,91,5,4,4,no,,9,19
KY,578,153127562,1997,2,130,5,4,4,no,,8,29
KY,578,153127562,1997,2,130,5,4,4,no,,8,28
KY,578,153127562,1997,2,130,5,4,4,no,,8,28
KY,578,153127562,1997,2,130,5,4,4,no,,8,28
KY,579,153127562,1997,3,170,5,2,1,no,,9,28.5
KY,628,153127601,1997,4,187,3,1,1,no,,7,27.5
KY,668,153127671,1997,1,87,5,1,1,no,,10,28
KY,669,153127671,1997,2,123,5,4,3,no,,8,27.5
KY,669,153127671,1997,2,123,5,4,3,no,,8,26
KY,669,153127671,1997,2,123,5,4,3,no,,8,21.5
KY,670,153127671,1997,3,159,5,2,2,no,,9,28.5
KY,670,153127671,1997,3,159,5,2,2,no,,9,27
KY,671,153127671,1997,4,194,4,4,4,no,,7,26
KY,671,153127671,1997,4,194,4,4,4,no,,7,22
KY,671,153127671,1997,4,194,4,4,4,no,,7,19
KY,671,153127671,1997,4,194,4,4,4,no,,7,15
KY,544,153127690,1997,1,95,6,5,4,no,,10,25
KY,544,153127690,1997,1,95,6,5,4,no,,10,23.5
KY,544,153127690,1997,1,95,6,5,4,no,,10,23.5
KY,544,153127690,1997,1,95,6,5,4,no,,10,22
KY,545,153127690,1997,2,133,6,5,4,no,,8,25
KY,545,153127690,1997,2,133,6,5,4,no,,8,25
KY,545,153127690,1997,2,133,6,5,4,no,,8,23
KY,545,153127690,1997,2,133,6,5,4,no,,8,22
KY,546,153127690,1997,3,173,5,4,3,no,,11,30
KY,546,153127690,1997,3,173,5,4,3,no,,11,27
KY,546,153127690,1997,3,173,5,4,3,no,,11,25.3
KY,527,153127749,1997,4,179,5,5,3,no,,9,26.5
KY,527,153127749,1997,4,179,5,5,3,no,,9,25.6
KY,527,153127749,1997,4,179,5,5,3,no,,9,25.5
KY,621,153127841,1997,1,96,5,5,5,no,,11,26.5
KY,621,153127841,1997,1,96,5,5,5,no,,11,26
KY,621,153127841,1997,1,96,5,5,5,no,,11,25.5
KY,621,153127841,1997,1,96,5,5,5,no,,11,24.5
KY,621,153127841,1997,1,96,5,5,5,no,,11,18
KY,622,153127841,1997,2,136,5,4,3,no,,10,29
KY,622,153127841,1997,2,136,5,4,3,no,,10,28.5
KY,622,153127841,1997,2,136,5,4,3,no,,10,28
KY,624,153127841,1997,4,201,6,3,3,no,,11,27.5
KY,624,153127841,1997,4,201,6,3,3,no,,11,
KY,624,153127841,1997,4,201,6,3,3,no,,11,
KY,569,153127853,1997,3,169,5,3,3,no,,7,26.7
KY,569,153127853,1997,3,169,5,3,3,no,,7,23.5
KY,569,153127853,1997,3,169,5,3,3,no,,7,22
KY,511,153127854,1997,2,142,3,3,3,NO,,8,29
KY,511,153127854,1997,2,142,3,3,3,NO,,8,27
KY,511,153127854,1997,2,142,3,3,3,NO,,8,25
KY,663,153127999,1997,4,201,3,3,2,no,,10,19
KY,663,153127999,1997,4,201,3,3,2,no,,10,18
KY,555,157186852,1997,4,198,4,4,4,no,,7,23
KY,555,157186852,1997,4,198,4,4,4,no,,7,22.5
KY,555,157186852,1997,4,198,4,4,4,no,,7,22.5
KY,555,157186852,1997,4,198,4,4,4,no,,7,20
KY,612,157186853,1997,1,86,6,4,3,no,,15,18
KY,612,157186853,1997,1,86,6,4,3,no,,15,15
KY,612,157186853,1997,1,86,6,4,3,no,,15,14
KY,614,157186853,1997,3,155,6,6,5,no,,9,24
KY,614,157186853,1997,3,155,6,6,5,no,,9,23.5
KY,614,157186853,1997,3,155,6,6,5,no,,9,22
KY,614,157186853,1997,3,155,6,6,5,no,,9,20.5
KY,614,157186853,1997,3,155,6,6,5,no,,9,20.5
KY,652,157186868,1997,1,90,5,2,2,no,,13,29.5
KY,652,157186868,1997,1,90,5,2,2,no,,13,28
KY,653,157186868,1997,2,127,6,5,4,no,,9,29.5
KY,653,157186868,1997,2,127,6,5,4,no,,9,27
KY,653,157186868,1997,2,127,6,5,4,no,,9,26
KY,653,157186868,1997,2,127,6,5,4,no,,9,21.5
KY,654,157186868,1997,3,159,5,4,1,no,,9,25
KY,587,157186961,1997,2,97,6,4,4,no,,7,23.5
KY,587,157186961,1997,2,97,6,4,4,no,,7,20
KY,587,157186961,1997,2,97,6,4,4,no,,7,19
KY,587,157186961,1997,2,97,6,4,4,no,,7,17
KY,588,157186961,1997,3,127,6,5,5,no,,12,25
KY,588,157186961,1997,3,127,6,5,5,no,,12,23.5
KY,588,157186961,1997,3,127,6,5,5,no,,12,23.5
KY,588,157186961,1997,3,127,6,5,5,no,,12,23
KY,588,157186961,1997,3,127,6,5,5,no,,12,22.5
KY,589,157186961,1997,4,163,6,3,3,no,,9,22.5
KY,589,157186961,1997,4,163,6,3,3,no,,9,21
KY,589,157186961,1997,4,163,6,3,3,no,,9,20.5
KY,590,157186961,1997,5,196,4,4,3,no,,9,25
KY,590,157186961,1997,5,196,4,4,3,no,,9,22
KY,590,157186961,1997,5,196,4,4,3,no,,9,18
KY,590,157186961,1997,5,196,4,4,3,no,,9,8
KY,561,157187014,1997,1,87,5,4,4,no,,8,27.5
KY,561,157187014,1997,1,87,5,4,4,no,,8,23
KY,561,157187014,1997,1,87,5,4,4,no,,8,18.5
KY,561,157187014,1997,1,87,5,4,4,no,,8,14.5
KY,562,157187014,1997,2,126,5,5,5,no,,7,19.6
KY,562,157187014,1997,2,126,5,5,5,no,,7,19.2
KY,562,157187014,1997,2,126,5,5,5,no,,7,18.7
KY,562,157187014,1997,2,126,5,5,5,no,,7,18.3
KY,562,157187014,1997,2,126,5,5,5,no,,7,16.9
KY,564,157187014,1997,4,184,5,4,2,no,,11,28
KY,564,157187014,1997,4,184,5,4,2,no,,11,19
KY,651,157187113,1997,4,186,4,3,3,no,,9,24
KY,651,157187113,1997,4,186,4,3,3,no,,9,22
KY,651,157187113,1997,4,186,4,3,3,no,,9,20
KY,677,157187113,1997,2,119,5,5,4,no,,6,23.5
KY,677,157187113,1997,2,119,5,5,4,no,,6,21
KY,677,157187113,1997,2,119,5,5,4,no,,6,20.5
KY,677,157187113,1997,2,119,5,5,4,no,,6,17
KY,678,157187113,1997,3,152,5,4,2,no,,7,20
KY,678,157187113,1997,3,152,5,4,2,no,,7,9.3
KY,678,157187113,1997,3,152,5,4,2,no,,7,8.5
KY,658,157187117,1997,3,153,3,3,3,no,,11,23.5
KY,658,157187117,1997,3,153,3,3,3,no,,11,23.5
KY,658,157187117,1997,3,153,3,3,3,no,,11,21
KY,659,157187117,1997,4,194,4,3,3,no,,7,20
KY,659,157187117,1997,4,194,4,3,3,no,,7,19
KY,659,157187117,1997,4,194,4,3,3,no,,7,15
KY,679,157187121,1997,1,88,4,4,3,no,,12,26
KY,679,157187121,1997,1,88,4,4,3,no,,12,23
KY,679,157187121,1997,1,88,4,4,3,no,,12,20
KY,680,157187121,1997,2,125,4,4,3,no,,9,26
KY,680,157187121,1997,2,125,4,4,3,no,,9,24.5
KY,680,157187121,1997,2,125,4,4,3,no,,9,21.5
KY,681,157187121,1997,3,158,5,4,2,no,,10,17
KY,681,157187121,1997,3,158,5,4,2,no,,10,15.5
KY,634,157187152,1997,1,89,3,3,3,no,,11,25
KY,634,157187152,1997,1,89,3,3,3,no,,11,22.5
KY,634,157187152,1997,1,89,3,3,3,no,,11,19
KY,635,157187152,1997,2,124,6,2,2,no,,8,25
KY,635,157187152,1997,2,124,6,2,2,no,,8,24
KY,636,157187152,1997,3,153,7,3,2,no,,9,25.1
KY,636,157187152,1997,3,153,7,3,2,no,,9,24.5
KY,547,157187160,1997,1,105,5,5,4,no,,12,26.5
KY,547,157187160,1997,1,105,5,5,4,no,,12,26
KY,547,157187160,1997,1,105,5,5,4,no,,12,24.5
KY,547,157187160,1997,1,105,5,5,4,no,,12,24
KY,608,157187166,1997,1,103,5,5,5,no,,9,20
KY,608,157187166,1997,1,103,5,5,5,no,,9,20
KY,608,157187166,1997,1,103,5,5,5,no,,9,19.5
KY,608,157187166,1997,1,103,5,5,5,no,,9,18.5
KY,608,157187166,1997,1,103,5,5,5,no,,9,18
KY,609,157187166,1997,2,140,5,5,3,no,,12,19
KY,609,157187166,1997,2,140,5,5,3,no,,12,18
KY,609,157187166,1997,2,140,5,5,3,no,,12,17.5
KY,639,157187188,1997,2,108,5,4,3,no,,13,30
KY,639,157187188,1997,2,108,5,4,3,no,,13,29
KY,639,157187188,1997,2,108,5,4,3,no,,13,29
KY,640,157187188,1997,3,155,6,4,4,no,,10,26
KY,640,157187188,1997,3,155,6,4,4,no,,10,24.5
KY,640,157187188,1997,3,155,6,4,4,no,,10,23.5
KY,640,157187188,1997,3,155,6,4,4,no,,10,21
KY,641,157187188,1997,4,191,3,3,2,no,,9,27
KY,641,157187188,1997,4,191,3,3,2,no,,9,23.5
KY,665,157187284,1997,2,118,5,5,4,no,,8,24.5
KY,665,157187284,1997,2,118,5,5,4,no,,8,22.5
KY,665,157187284,1997,2,118,5,5,4,no,,8,21
KY,665,157187284,1997,2,118,5,5,4,no,,8,21
KY,665,157187284,1997,2,118,5,5,4,no,,8,8.5
KY,666,157187284,1997,3,155,5,4,4,no,,11,20
KY,666,157187284,1997,3,155,5,4,4,no,,11,19.5
KY,666,157187284,1997,3,155,5,4,4,no,,11,19
KY,666,157187284,1997,3,155,5,4,4,no,,11,14.9
KY,594,159110812,1997,4,181,4,3,3,no,,9,27.5
KY,594,159110812,1997,4,181,4,3,3,no,,9,26
KY,594,159110812,1997,4,181,4,3,3,no,,9,24
KY,531,159110902,1997,1,95,5,5,4,no,,10,24.5
KY,531,159110902,1997,1,95,5,5,4,no,,10,24.5
KY,531,159110902,1997,1,95,5,5,4,no,,10,23
KY,531,159110902,1997,1,95,5,5,4,no,,10,22.5
KY,532,159110902,1997,2,136,5,4,4,no,,10,24.5
KY,532,159110902,1997,2,136,5,4,4,no,,10,23
KY,532,159110902,1997,2,136,5,4,4,no,,10,21
KY,532,159110902,1997,2,136,5,4,4,no,,10,19
KY,534,159110902,1997,4,209,5,2,2,no,,12,25.8
KY,534,159110902,1997,4,209,5,2,2,no,,12,25.4
KY,534,159110902,1997,4,209,5,2,2,no,,12,25
KY,534,159110902,1997,4,209,5,2,2,no,,9,25
KY,534,159110902,1997,4,209,5,2,2,no,,9,20
KY,647,159110903,1997,1,96,5,4,4,no,,9,24
KY,647,159110903,1997,1,96,5,4,4,no,,9,22
KY,647,159110903,1997,1,96,5,4,4,no,,9,19
KY,647,159110903,1997,1,96,5,4,4,no,,9,17
KY,648,159110903,1997,2,134,6,5,4,no,,11,27
KY,648,159110903,1997,2,134,6,5,4,no,,11,24.8
KY,648,159110903,1997,2,134,6,5,4,no,,11,22
KY,648,159110903,1997,2,134,6,5,4,no,,11,13
KY,649,159110903,1997,3,170,6,4,4,no,,9,24.5
KY,649,159110903,1997,3,170,6,4,4,no,,9,24
KY,649,159110903,1997,3,170,6,4,4,no,,9,23.5
KY,649,159110903,1997,3,170,6,4,4,no,,9,22.5
KY,660,159110912,1997,1,102,5,3,3,no,,11,30
KY,660,159110912,1997,1,102,5,3,3,no,,11,28
KY,660,159110912,1997,1,102,5,3,3,no,,11,27
KY,661,159110912,1997,2,138,4,4,3,no,,12,28
KY,661,159110912,1997,2,138,4,4,3,no,,12,26.5
KY,661,159110912,1997,2,138,4,4,3,no,,12,25
KY,662,159110912,1997,3,170,5,3,1,no,,10,27
KY,626,159110922,1997,2,128,6,5,4,no,,7,27
KY,626,159110922,1997,2,128,6,5,4,no,,7,27
KY,626,159110922,1997,2,128,6,5,4,no,,7,27
KY,626,159110922,1997,2,128,6,5,4,no,,7,25
KY,825,151101032,1998,4,160,5,3,2,no,,11,26
KY,825,151101032,1998,4,160,5,3,2,no,,11,22.5
KY,831,151101387,1998,1,87,5,3,3,no,,12,27.5
KY,831,151101387,1998,1,87,5,3,3,no,,12,27
KY,831,151101387,1998,1,87,5,3,3,no,,12,24
KY,832,151101387,1998,2,123,5,4,4,no,,10,27.5
KY,832,151101387,1998,2,123,5,4,4,no,,10,26.5
KY,832,151101387,1998,2,123,5,4,4,no,,10,25
KY,832,151101387,1998,2,123,5,4,4,no,,10,15
KY,833,151101387,1998,3,160,4,3,2,no,,10,26
KY,833,151101387,1998,3,160,4,3,2,no,,10,26
KY,686,151101428,1998,1,89,5,5,3,NO,,14,24
KY,686,151101428,1998,1,89,5,5,3,NO,,14,23.3
KY,686,151101428,1998,1,89,5,5,3,NO,,14,23.2
KY,687,151101428,1998,2,126,7,6,5,NO,,10,25
KY,687,151101428,1998,2,126,7,6,5,NO,,10,22
KY,687,151101428,1998,2,126,7,6,5,NO,,10,21.5
KY,687,151101428,1998,2,126,7,6,5,NO,,10,21
KY,687,151101428,1998,2,126,7,6,5,NO,,10,21
KY,688,151101428,1998,3,164,6,5,5,NO,,10,23.5
KY,688,151101428,1998,3,164,6,5,5,NO,,10,22.5
KY,688,151101428,1998,3,164,6,5,5,NO,,10,22.1
KY,688,151101428,1998,3,164,6,5,5,NO,,10,22
KY,688,151101428,1998,3,164,6,5,5,NO,,10,21
KY,689,151101428,1998,4,201,5,4,3,NO,,9,21.5
KY,689,151101428,1998,4,201,5,4,3,NO,,9,21.5
KY,689,151101428,1998,4,201,5,4,3,NO,,9,17
KY,795,151101459,1998,1,90,6,5,5,no,,10,23
KY,795,151101459,1998,1,90,6,5,5,no,,10,23
KY,795,151101459,1998,1,90,6,5,5,no,,10,22.7
KY,795,151101459,1998,1,90,6,5,5,no,,10,20
KY,795,151101459,1998,1,90,6,5,5,no,,10,19
KY,796,151101459,1998,2,129,6,4,3,no,,9,24
KY,796,151101459,1998,2,129,6,4,3,no,,9,23
KY,796,151101459,1998,2,129,6,4,3,no,,9,21
KY,704,153104007,1998,3,174,4,3,1,no,,9,28.8
KY,713,153104031,1998,1,85,4,4,2,no,,12,27.3
KY,713,153104031,1998,1,85,4,4,2,no,,12,24.5
KY,714,153104031,1998,2,120,4,4,4,no,,10,26.5
KY,714,153104031,1998,2,120,4,4,4,no,,10,26
KY,714,153104031,1998,2,120,4,4,4,no,,10,25
KY,714,153104031,1998,2,120,4,4,4,no,,10,24
KY,715,153104031,1998,3,159,5,4,2,no,,9,26.5
KY,715,153104031,1998,3,159,5,4,2,no,,9,23.5
KY,716,153104031,1998,4,201,4,4,4,no,,10,25
KY,716,153104031,1998,4,201,4,4,4,no,,10,25
KY,716,153104031,1998,4,201,4,4,4,no,,10,22
KY,716,153104031,1998,4,201,4,4,4,no,,10,21.5
KY,717,153104032,1998,1,78,6,5,2,no,,15,
KY,717,153104032,1998,1,78,6,5,2,no,,15,
KY,718,153104032,1998,2,117,7,4,2,no,,13,28.5
KY,718,153104032,1998,2,117,7,4,2,no,,13,26
KY,719,153104032,1998,3,152,5,3,2,no,,12,26
KY,719,153104032,1998,3,152,5,3,2,no,,12,25
KY,720,153104032,1998,4,191,4,4,2,no,,10,27
KY,720,153104032,1998,4,191,4,4,2,no,,10,24.5
KY,818,153104137,1998,1,102,4,1,1,no,,12,28.1
KY,819,153104137,1998,2,135,5,3,2,no,,11,21
KY,819,153104137,1998,2,135,5,3,2,no,,11,19
KY,820,153104137,1998,3,166,5,5,1,no,,11,26.5
KY,821,153104137,1998,4,197,5,4,2,no,,11,24.5
KY,821,153104137,1998,4,197,5,4,2,no,,11,19
KY,771,153104175,1998,1,86,5,5,4,no,,,25.9
KY,771,153104175,1998,1,86,5,5,4,no,,,25.5
KY,771,153104175,1998,1,86,5,5,4,no,,,24.6
KY,771,153104175,1998,1,86,5,5,4,no,,,22.1
KY,772,153104175,1998,2,124,6,5,5,no,,9,22
KY,772,153104175,1998,2,124,6,5,5,no,,9,21.5
KY,772,153104175,1998,2,124,6,5,5,no,,9,21
KY,772,153104175,1998,2,124,6,5,5,no,,9,19.5
KY,772,153104175,1998,2,124,6,5,5,no,,9,18
KY,773,153104175,1998,3,163,5,2,2,no,,12,29
KY,773,153104175,1998,3,163,5,2,2,no,,12,26.5
KY,774,153104175,1998,4,196,5,3,3,no,,12,26
KY,774,153104175,1998,4,196,5,3,3,no,,12,25.5
KY,774,153104175,1998,4,196,5,3,3,no,,12,24
KY,754,153127562,1998,1,90,5,2,1,no,,16,31
KY,755,153127562,1998,2,129,5,5,4,no,,8,26
KY,755,153127562,1998,2,129,5,5,4,no,,8,26
KY,755,153127562,1998,2,129,5,5,4,no,,8,24
KY,755,153127562,1998,2,129,5,5,4,no,,8,24
KY,756,153127562,1998,3,170,4,3,3,no,,10,28.8
KY,756,153127562,1998,3,170,4,3,3,no,,10,28.2
KY,756,153127562,1998,3,170,4,3,3,no,,10,27
KY,840,153127671,1998,2,110,4,4,4,no,,9,26.5
KY,840,153127671,1998,2,110,4,4,4,no,,9,26
KY,840,153127671,1998,2,110,4,4,4,no,,9,24.5
KY,840,153127671,1998,2,110,4,4,4,no,,9,24
KY,841,153127671,1998,3,149,5,5,4,no,,10,25.5
KY,841,153127671,1998,3,149,5,5,4,no,,10,25.5
KY,841,153127671,1998,3,149,5,5,4,no,,10,24.5
KY,841,153127671,1998,3,149,5,5,4,no,,10,21
KY,842,153127671,1998,4,182,5,5,3,no,,9,25.5
KY,842,153127671,1998,4,182,5,5,3,no,,9,25
KY,842,153127671,1998,4,182,5,5,3,no,,9,24.5
KY,843,153127671,1998,5,215,4,3,3,no,,10,26.5
KY,843,153127671,1998,5,215,4,3,3,no,,10,26
KY,843,153127671,1998,5,215,4,3,3,no,,10,22
KY,696,153127690,1998,5,185,4,1,1,no,,,26.5
KY,791,153127841,1998,1,92,5,5,4,no,,11,27
KY,791,153127841,1998,1,92,5,5,4,no,,11,26.9
KY,791,153127841,1998,1,92,5,5,4,no,,11,26.5
KY,791,153127841,1998,1,92,5,5,4,no,,11,22.5
KY,792,153127841,1998,2,130,5,5,4,no,,11,26.5
KY,792,153127841,1998,2,130,5,5,4,no,,11,26
KY,792,153127841,1998,2,130,5,5,4,no,,11,24.5
KY,792,153127841,1998,2,130,5,5,4,no,,11,23
KY,793,153127841,1998,3,166,5,4,4,no,,9,28
KY,793,153127841,1998,3,166,5,4,4,no,,9,27.8
KY,793,153127841,1998,3,166,5,4,4,no,,9,27.4
KY,793,153127841,1998,3,166,5,4,4,no,,9,25
KY,794,153127841,1998,4,202,5,5,4,no,,9,28
KY,794,153127841,1998,4,202,5,5,4,no,,9,27.2
KY,794,153127841,1998,4,202,5,5,4,no,,9,25
KY,794,153127841,1998,4,202,5,5,4,no,,9,24
KY,734,157186852,1998,3,120,5,4,4,no,,11,28.5
KY,734,157186852,1998,3,120,5,4,4,no,,11,26.5
KY,734,157186852,1998,3,120,5,4,4,no,,11,26
KY,734,157186852,1998,3,120,5,4,4,no,,11,25.5
KY,736,157186852,1998,5,182,5,5,1,no,,10,27
KY,740,157187014,1998,1,90,5,5,4,no,,10,27
KY,740,157187014,1998,1,90,5,5,4,no,,10,23.2
KY,740,157187014,1998,1,90,5,5,4,no,,10,23
KY,740,157187014,1998,1,90,5,5,4,no,,10,14
KY,741,157187014,1998,2,128,5,3,3,no,,10,25
KY,741,157187014,1998,2,128,5,3,3,no,,10,23
KY,741,157187014,1998,2,128,5,3,3,no,,10,19.5
KY,742,157187014,1998,3,165,4,3,2,no,,10,27.8
KY,742,157187014,1998,3,165,4,3,2,no,,10,27
KY,743,157187014,1998,4,202,4,3,2,no,,11,28.2
KY,743,157187014,1998,4,202,4,3,2,no,,11,24
KY,849,157187113,1998,2,122,4,4,4,no,,11,26
KY,849,157187113,1998,2,122,4,4,4,no,,11,26
KY,849,157187113,1998,2,122,4,4,4,no,,11,25
KY,849,157187113,1998,2,122,4,4,4,no,,11,25
KY,851,157187113,1998,4,183,4,4,3,no,,10,26
KY,851,157187113,1998,4,183,4,4,3,no,,10,24.8
KY,851,157187113,1998,4,183,4,4,3,no,,10,22.5
KY,802,157187188,1998,1,87,5,5,5,no,,,26.8
KY,802,157187188,1998,1,87,5,5,5,no,,,22
KY,802,157187188,1998,1,87,5,5,5,no,,,21
KY,802,157187188,1998,1,87,5,5,5,no,,,20
KY,802,157187188,1998,1,87,5,5,5,no,,,17
KY,803,157187188,1998,2,127,5,5,5,no,,8,24
KY,803,157187188,1998,2,127,5,5,5,no,,8,22.5
KY,803,157187188,1998,2,127,5,5,5,no,,8,21.5
KY,803,157187188,1998,2,127,5,5,5,no,,8,21.5
KY,803,157187188,1998,2,127,5,5,5,no,,8,21
KY,767,159110912,1998,1,91,5,4,4,no,,15,31
KY,767,159110912,1998,1,91,5,4,4,no,,15,30
KY,767,159110912,1998,1,91,5,4,4,no,,15,30
KY,767,159110912,1998,1,91,5,4,4,no,,15,29
KY,769,159110912,1998,3,157,5,4,2,no,,10,26.5
KY,769,159110912,1998,3,157,5,4,2,no,,10,25.5
KY,770,159110912,1998,4,193,4,4,3,no,,9,29
KY,770,159110912,1998,4,193,4,4,3,no,,9,28
KY,770,159110912,1998,4,193,4,4,3,no,,9,23.1
KY,856,159110954,1998,1,89,3,3,2,no,,14,25.5
KY,856,159110954,1998,1,89,3,3,2,no,,14,25
KY,857,159110954,1998,2,125,6,6,5,no,,10,22.5
KY,857,159110954,1998,2,125,6,6,5,no,,10,22
KY,857,159110954,1998,2,125,6,6,5,no,,10,21.5
KY,857,159110954,1998,2,125,6,6,5,no,,10,20
KY,857,159110954,1998,2,125,6,6,5,no,,10,19
KY,702,159110958,1998,1,103,5,4,4,no,,10,28
KY,702,159110958,1998,1,103,5,4,4,no,,10,26.2
KY,702,159110958,1998,1,103,5,4,4,no,,10,24.2
KY,702,159110958,1998,1,103,5,4,4,no,,10,21
KY,745,159111001,1998,2,131,5,4,4,no,,9,21.5
KY,745,159111001,1998,2,131,5,4,4,no,,9,20
KY,745,159111001,1998,2,131,5,4,4,no,,9,19
KY,745,159111001,1998,2,131,5,4,4,no,,9,18.5
KY,748,159111011,1998,1,116,5,4,4,no,,10,27
KY,748,159111011,1998,1,116,5,4,4,no,,10,27
KY,748,159111011,1998,1,116,5,4,4,no,,10,26.5
KY,748,159111011,1998,1,116,5,4,4,no,,10,26.5
KY,710,159111179,1998,1,106,4,2,2,no,,10,26.5
KY,710,159111179,1998,1,106,4,2,2,no,,10,24.5
KY,711,159111179,1998,2,144,4,4,1,no,,12,21.5
KY,815,159111271,1998,2,119,4,2,1,no,,9,28
KY,816,159111271,1998,3,151,4,2,2,no,,10,28
KY,816,159111271,1998,3,151,4,2,2,no,,10,27.5
KY,817,159111271,1998,4,184,3,3,3,no,,10,28.5
KY,817,159111271,1998,4,184,3,3,3,no,,10,27.2
KY,817,159111271,1998,4,184,3,3,3,no,,10,26
KY,763,159111306,1998,2,107,5,5,5,no,,11,26.5
KY,763,159111306,1998,2,107,5,5,5,no,,11,26
KY,763,159111306,1998,2,107,5,5,5,no,,11,26
KY,763,159111306,1998,2,107,5,5,5,no,,11,24
KY,763,159111306,1998,2,107,5,5,5,no,,11,22.8
KY,764,159111306,1998,3,144,5,5,4,no,,10,23
KY,764,159111306,1998,3,144,5,5,4,no,,10,19.5
KY,764,159111306,1998,3,144,5,5,4,no,,10,17.5
KY,764,159111306,1998,3,144,5,5,4,no,,10,17
KY,766,159111306,1998,5,193,5,3,2,no,,9,31
KY,766,159111306,1998,5,193,5,3,2,no,,9,29
KY,725,159111376,1998,1,90,5,4,4,no,,11,28.5
KY,725,159111376,1998,1,90,5,4,4,no,,11,28
KY,725,159111376,1998,1,90,5,4,4,no,,11,27.5
KY,725,159111376,1998,1,90,5,4,4,no,,11,27.2
KY,726,159111376,1998,2,131,4,4,3,no,,12,24
KY,726,159111376,1998,2,131,4,4,3,no,,12,24
KY,726,159111376,1998,2,131,4,4,3,no,,12,22.5
KY,727,159111376,1998,3,169,4,4,3,no,,10,29.5
KY,727,159111376,1998,3,169,4,4,3,no,,10,29
KY,727,159111376,1998,3,169,4,4,3,no,,10,28
KY,757,159111387,1998,1,107,5,4,4,no,,11,26.1
KY,757,159111387,1998,1,107,5,4,4,no,,11,25
KY,757,159111387,1998,1,107,5,4,4,no,,11,23.9
KY,757,159111387,1998,1,107,5,4,4,no,,11,23.9
KY,759,159111387,1998,3,173,5,3,1,no,,8,29
KY,858,159111388,1998,3,161,6,4,3,no,,12,27
KY,858,159111388,1998,3,161,6,4,3,no,,12,25
KY,858,159111388,1998,3,161,6,4,3,no,,12,23.5
KY,3699,151101057,1999,1,127,5,4,4,no,,,27.1
KY,3699,151101057,1999,1,127,5,4,4,no,,,26.5
KY,3699,151101057,1999,1,127,5,4,4,no,,,24.1
KY,3699,151101057,1999,1,127,5,4,4,no,,,22.9
KY,3700,151101057,1999,2,165,3,3,3,no,,,26
KY,3700,151101057,1999,2,165,3,3,3,no,,,24
KY,3700,151101057,1999,2,165,3,3,3,no,,,
KY,878,153104032,1999,1,80,5,2,2,no,,10,25.8
KY,878,153104032,1999,1,80,5,2,2,no,,10,25.3
KY,879,153104032,1999,2,120,7,7,4,no,,10,26.5
KY,879,153104032,1999,2,120,7,7,4,no,,10,24.8
KY,879,153104032,1999,2,120,7,7,4,no,,10,23.2
KY,879,153104032,1999,2,120,7,7,4,no,,10,23
KY,880,153104032,1999,3,158,7,5,4,no,,10,28.5
KY,880,153104032,1999,3,158,7,5,4,no,,10,27
KY,880,153104032,1999,3,158,7,5,4,no,,10,27
KY,880,153104032,1999,3,158,7,5,4,no,,10,26.3
KY,881,153104032,1999,4,195,6,6,5,no,,9,26.8
KY,881,153104032,1999,4,195,6,6,5,no,,9,26.1
KY,881,153104032,1999,4,195,6,6,5,no,,9,23.9
KY,881,153104032,1999,4,195,6,6,5,no,,9,22.1
KY,881,153104032,1999,4,195,6,6,5,no,,9,15
KY,1008,153104137,1999,3,156,5,4,3,no,,11,24.5
KY,1008,153104137,1999,3,156,5,4,3,no,,11,24
KY,1008,153104137,1999,3,156,5,4,3,no,,11,22.5
KY,941,153104175,1999,1,82,5,5,5,no,,11,25
KY,941,153104175,1999,1,82,5,5,5,no,,11,23
KY,941,153104175,1999,1,82,5,5,5,no,,11,22.5
KY,941,153104175,1999,1,82,5,5,5,no,,11,21.7
KY,941,153104175,1999,1,82,5,5,5,no,,11,15.5
KY,942,153104175,1999,2,122,6,6,4,no,,10,27.3
KY,942,153104175,1999,2,122,6,6,4,no,,10,25.8
KY,942,153104175,1999,2,122,6,6,4,no,,10,25
KY,942,153104175,1999,2,122,6,6,4,no,,10,13.1
KY,944,153104175,1999,4,178,4,3,3,no,,10,26
KY,944,153104175,1999,4,178,4,3,3,no,,10,24.8
KY,944,153104175,1999,4,178,4,3,3,no,,10,24.8
KY,990,153104307,1999,1,95,6,2,2,no,,11,30.3
KY,990,153104307,1999,1,95,6,2,2,no,,11,28
KY,990,153104307,1999,1,95,6,2,2,no,,10,22.9
KY,992,153104307,1999,3,153,5,4,3,no,,10,26.8
KY,992,153104307,1999,3,153,5,4,3,no,,10,24.8
KY,931,153104377,1999,1,105,6,5,4,no,,10,26.5
